0.987	0.014105	0.0129931
0.988	0.0130975	0.0119937
0.989	0.01209	0.0109942
0.99	0.0110826	0.00999477
0.991	0.0100751	0.00899532
0.992	0.00906759	0.00799586
0.993	0.0080601	0.00699639
0.994	0.00705261	0.00599692
0.995	0.00604511	0.00499745
0.996	0.0050376	0.00399797
0.997	0.00403009	0.00299848
0.998	0.00302257	0.00199899
0.999	0.00201505	0.000999498
1	0.00100753	5.88857e-18
